"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"THBS1" 79359.9371933339 0.5394991361997 0.0449886956954504 11.9918821352773 3.91897953830043e-33 7.72558833677817e-31
"THBS1-IT1" 249.25016824974 -1.70951268570271 0.233163825841974 -7.33180920980993 2.27066206539966e-13 2.04032188099795e-11
"THBS2" 2.1954489295166 -0.925774988353399 2.10763026025489 -0.43924923921022 0.66048095043095 NA
"THBS2-AS1" 1.46849092267462 1.05031042854324 2.54473018809041 0.412739406896178 0.679797549710359 NA
"THBS3" 493.292040237735 -0.573686442459515 0.156163133434302 -3.67363557481937 0.000239123708935974 0.00587739304444539
"THBS3-AS1" 194.859283708758 -0.439940478674747 0.245882026619161 -1.78923398641153 0.0735771403612377 0.427499781846241
"THBS4" 6.77334003437502 -1.02981709465164 1.3733258001645 -0.749870929773754 0.453332444269155 NA
"THBS4-AS1" 0.766284748465546 -0.802209370686916 4.29278065704846 -0.186874064802203 0.851759374254405 NA
"THCAT155" 0.28514707102464 1.65094625022856 4.9809796702113 0.331450108118695 0.740304520970826 NA
"THEM4" 1117.50165968408 -0.0418825264998676 0.115532234476369 -0.362518103191661 0.716964897844434 0.976928458933214
"THEM5" 0.949631876428898 -0.017430084430746 3.90817041045547 -0.00445990901116174 0.996441519254244 NA
"THEM6" 1306.67871803846 -0.277690532200416 0.116644418509608 -2.38065854970629 0.017281722324437 0.176648462214708
"THEMIS" 9.89977266662371 0.0857894569122467 1.06202019229165 0.0807794969765392 0.935617313816502 0.995544892111965
"THEMIS2" 8.5304060656458 -0.0462859250799878 1.13374860299309 -0.0408255630549782 0.967434959973265 NA
"THEMIS_1" 9.17860127473527 0.320132215406861 1.09800292294635 0.291558618576195 0.770624118892726 0.986877039935876
"THG1L" 1501.76730436609 0.12393272781735 0.0983008027632279 1.26074990573434 0.207398967294394 0.713988253795703
"THNSL1" 175.497592798151 -0.34921644722525 0.255993480316557 -1.36416148877469 0.172516745864453 0.657107849636311
"THNSL2" 2.97577346269988 2.38224724255356 1.99846656195384 1.19203757916495 0.233246510587959 NA
"THOC1" 1503.69448815056 -0.0998131570506567 0.123241839294571 -0.809896684616044 0.417999557483617 0.893690663702705
"THOC2" 6878.22736810162 -0.0840350866185456 0.0576119820444418 -1.45863904758078 0.144664480407298 0.60519122931758
"THOC3" 4246.85867031035 0.0915216617148615 0.0671035028546191 1.36388799125948 0.172602820901619 0.657175740765826
"THOC5" 3890.5818659974 0.106655912075198 0.0722747513573533 1.47570085088016 0.140024217447154 0.595776368284445
"THOC6" 2384.43106596017 -0.00995172619142535 0.0776863795553526 -0.128101299717985 0.898068807497927 0.995544892111965
"THOC7" 3752.46681835941 0.0203067722768142 0.0849210936117697 0.239125185665293 0.811008512859769 0.991105008386124
"THOC7-AS1" 5.3233871825355 0.81942238787621 1.41243327165828 0.58014945153066 0.561813838048032 NA
"THOP1" 5908.7792360562 0.051161690434398 0.0619819328085851 0.825429090641581 0.4091280248525 0.889957946117409
"THORLNC" 3.15033229662612 -1.11268036613176 1.82767689352637 -0.608794896993484 0.542660396477069 NA
"THPO" 0.525180785472176 0.208690615678081 4.97488979337717 0.0419487917010545 0.966539520452323 NA
"THRA" 2240.89218077792 -0.345730671428769 0.0965448447100149 -3.58103710733821 0.00034223303925083 0.0080925337641209
"THRAP3" 14148.3075809516 0.0254527700948742 0.0573756064984195 0.443616575897552 0.657319819442936 0.968596525395278
"THRB" 341.509803539438 -0.1961836788693 0.186551686887635 -1.05163176030387 0.292968530312382 0.816247337338462
"THRB-AS1" 0.28514707102464 1.65094625022856 4.9809796702113 0.331450108118695 0.740304520970826 NA
"THRB-AS2" 2.27881877917143 1.10995610280738 2.08854338323136 0.531449866791887 0.595107073238396 NA
"THRIL" 186.355348068135 0.156955577276009 0.325070735098419 0.48283515041269 0.629212790461679 0.962299073696103
"THRSP" 0.948561627883065 -0.0146693469307898 3.90954575990774 -0.0037521870395337 0.997006194916831 NA
"THSD1" 19.2144672156536 0.148194158191726 0.768152332326837 0.192922877344947 0.847019368062475 0.991362019186515
"THSD4" 2315.46192269548 0.207908549316382 0.0783055905549121 2.65509202910085 0.00792867745779936 0.101439814441871
"THSD4-AS1" 0.765214499919713 -0.799346962482325 4.29471092028022 -0.186123577889189 0.85234785248387 NA
"THSD4-AS2" 3.62568335911349 -0.955588109704202 1.73689495553987 -0.550170352361454 0.582202536459703 NA
"THSD7A" 31.4458906122375 -0.0720650630793676 0.601020111350749 -0.119904578429841 0.904558737582926 0.995544892111965
"THSD7B" 5.29198755295714 -0.00622992268499956 1.42111339423733 -0.00438383221934445 0.996502219158422 NA
"THSD8" 0.234247099493996 1.50751527634411 4.99035799891951 0.302085597199741 0.762586811629748 NA
"THTPA" 727.173059247544 0.130546091380356 0.134247967395039 0.972425087049626 0.330839116438758 0.846199996829348
"THUMPD1" 3483.92900563811 -0.0041151011188739 0.0701892205787343 -0.0586286766677772 0.953247869285286 0.996035959224712
"THUMPD2" 675.443015911426 0.0534806658335022 0.142991747395439 0.374012254606575 0.708395198912749 0.974958099864316
"THUMPD3" 2493.29163272396 -0.0811029833742169 0.0812805971579784 -0.997814807100688 0.318369168706781 0.839418674442868
"THUMPD3-AS1" 343.787405603172 -0.1037778973736 0.212781530660293 -0.487720419397122 0.625747886310769 0.961549120881234
"THY1" 1053.75608761858 0.0224426047997936 0.111880748908141 0.200593980812731 0.84101606502666 0.991362019186515
"THYN1" 704.933636368961 0.105849682900914 0.16773874237087 0.631038968128669 0.528015045300055 0.935915900688489
"TIA1" 2650.38569906858 -0.0902073761899719 0.0911512564941052 -0.989644900789774 0.322347715171123 0.841725263038285
"TIAL1" 4702.70312945168 -0.0677275270278653 0.0659838773502695 -1.0264253897712 0.304691115339023 0.828155469439032
"TIALD" 3.20337276524843 -1.06258120571138 1.94235660504148 -0.547057735409351 0.584339067525822 NA
"TIAM1" 70.6091838122594 -0.0823343733662952 0.430407032935589 -0.191294210052131 0.848295097041211 0.991542411649271
"TIAM1-AS1" 1.00524821436725 -1.39117909760086 3.90242899976941 -0.356490559516411 0.72147322075474 NA
"TIAM2" 70.3682878183791 0.327752320547633 0.41002481361615 0.799347526451076 0.424088927970568 0.895786021090729
"TICAM1" 1682.95463414823 0.492004741841755 0.0902550979562913 5.45126816083035 5.00118898519114e-08 2.59725725819644e-06
"TICAM2" 75.6429147381193 0.488541226852956 0.396877672702182 1.23096173066797 0.21833717774534 0.73217426433991
"TICAM2-AS1" 14.8093205053487 0.654595568648497 0.898134745034179 0.728838932318096 0.466100193511244 0.910658337221251
"TICRR" 3027.22075763549 -0.119574843278522 0.0764888576112997 -1.56329754441066 0.117982625625318 0.548024155343468
"TIFA" 1093.96435897346 0.585876982412215 0.108333057794865 5.4081089774241 6.36936668404101e-08 3.24669643717647e-06
"TIGAR" 1051.51994832255 -0.113911421744361 0.115808410626286 -0.983619593156779 0.325302587808733 0.843898879638292
"TIGD1" 251.886354587443 0.205564600998472 0.222934265669929 0.922086160154611 0.356483635372135 0.859921537103968
"TIGD2" 397.915629135913 -0.0361659374591535 0.176073542459491 -0.205402452600021 0.837257704231666 0.991362019186515
"TIGD3" 29.5098677616921 -0.755169640394319 0.636936325178843 -1.18562815550248 0.235769178196005 0.758378032772837
"TIGD4" 14.615679462578 0.0399666398513047 0.899252561720883 0.0444442880149502 0.964550259775228 0.996270432534758
"TIGD5" 722.925445878853 0.115144559602398 0.145675589874433 0.790417665043595 0.429283889028608 0.897014486062316
"TIGD5_1" 722.925445878853 0.115144559602398 0.145675589874433 0.790417665043595 0.429283889028608 0.897014486062316
"TIGD6" 239.889704161253 0.17372937923588 0.219101411503373 0.792917663304079 0.427825795557047 0.896468576433592
"TIGD7" 111.320249406221 -0.408959969731537 0.336073015877953 -1.21687832825011 0.223650512296977 0.739973325409368
"TIGIT" 0.961740230608895 -3.33834136806895 3.83155510372943 -0.871275833882591 0.383603562200535 NA
"TILAM" 1.74785137874572 2.65256763541427 2.75702160430081 0.962113474655551 0.335992606197811 NA
"TIMELESS" 4679.29279132045 0.0214304928311175 0.0623733557647257 0.343584092412055 0.731159089607024 0.979596232693339
"TIMM10" 1384.28831976654 0.0473530749807554 0.106987571655088 0.442603512241727 0.658052543884338 0.968596525395278
"TIMM10B" 1811.2206819663 0.111681513051142 0.0915116628257126 1.22040742789085 0.222310462941029 0.738395175096681
"TIMM13" 4623.9052646636 0.0837165638175017 0.0650781807773684 1.28639987807734 0.198303540947465 0.698200493450717
"TIMM17A" 4212.35912260116 -0.0116361496453865 0.0626736266713454 -0.185662618606793 0.852709344599567 0.992182864617906
"TIMM17B" 643.667014833721 0.123696713507612 0.144187068811296 0.857890478857709 0.390952942127155 0.878859243708283
"TIMM17B_1" 643.667014833721 0.123696713507612 0.144187068811296 0.857890478857709 0.390952942127155 0.878859243708283
"TIMM21" 1983.54970170187 -0.0481830435376329 0.0866860027521259 -0.555834183234978 0.578324214942274 0.950927892160811
"TIMM22" 665.535760039446 0.0313617514892888 0.136798318063433 0.229255388028575 0.818670425283332 0.991105008386124
"TIMM22_1" 665.535760039446 0.0313617514892888 0.136798318063433 0.229255388028575 0.818670425283332 0.991105008386124
"TIMM22_2" 665.535760039446 0.0313617514892888 0.136798318063433 0.229255388028575 0.818670425283332 0.991105008386124
"TIMM23" 4091.18169389086 0.128573065015385 0.0653358487363183 1.96787931131466 0.0490819257746255 0.342934439074138
"TIMM23B" 412.940335319088 0.132511597267446 0.216837454698587 0.611110278211124 0.541126575835045 0.939813662349934
"TIMM23B-AGAP6" 898.980718969293 0.0256925303671047 0.127050109197735 0.202223599250262 0.839741924708597 0.991362019186515
"TIMM29" 533.831938135828 0.0811060670195532 0.156340372521838 0.518778775509339 0.603915020386019 0.956224290580209
"TIMM44" 2717.63552795738 0.0582406431468517 0.0740663313372369 0.786330875248457 0.431673668666 0.897396277301028
"TIMM50" 4711.70289035801 0.117508744780723 0.0756545626747851 1.55322746740148 0.120368801464525 0.552746583193048
"TIMM8A" 888.404025854455 -0.198532534482693 0.119919959158922 -1.65554204550379 0.0978145949754555 0.498596348372249
"TIMM8B" 1265.36640980425 0.0949755380771047 0.100589386700556 0.94419044784354 0.345072335613439 0.852705609070866
"TIMM9" 913.909612941886 -0.116425729147431 0.120404666910349 -0.966953625095937 0.333567217260873 0.847451369026876
"TIMMDC1" 2293.27641413886 -0.013800702457394 0.0790677646254995 -0.174542716905686 0.861438962722341 0.994854512225553
"TIMP1" 4058.42347838006 0.226588652562878 0.0962503264025569 2.3541598354191 0.0185646265455122 0.184680751922116
"TIMP2" 17636.2845063632 0.0938884236435574 0.048316539713177 1.9431942809007 0.0519926888455783 0.353803013669506
"TIMP3" 6151.33214897129 0.07752804331894 0.0562015033852663 1.37946564858734 0.167751230466887 0.646863477323311
"TIMP4" 273.15447493301 0.0594683664237631 0.217332779555102 0.273628150090841 0.784370398681821 0.989976336471964
"TINAG" 1.75888948437988 0.526178604542868 2.63673056684953 0.199557213451494 0.841826893334059 NA
"TINAGL1" 2385.41131781365 0.16823113953826 0.0788586003201501 2.13332647111761 0.032897954176394 0.269989624780695
"TINCR" 11.9131620086568 0.199702361132723 0.988978957499838 0.201927816176772 0.839973155815657 0.991362019186515
"TINF2" 640.507676162767 0.122798796419883 0.141959682327663 0.8650258609092 0.387024594813169 0.877367771320771
"TINF2_1" 640.507676162767 0.122798796419883 0.141959682327663 0.8650258609092 0.387024594813169 0.877367771320771
"TIPARP" 4728.00986553845 -0.468677284978504 0.0699122402953613 -6.70379439992858 2.03075942025282e-11 1.54457642676631e-09
"TIPARP-AS1" 21.8894484497923 -0.0230444641170057 0.72301865699479 -0.0318725718818785 0.974573671990385 0.997431192960773
"TIPIN" 1166.84031878435 -0.0696196014742927 0.108337237857293 -0.642619314016472 0.520471147565173 0.933947788722955
"TIPRL" 3611.85236264895 0.0619212434179472 0.0688775409849966 0.899004850237545 0.368650077182648 0.866051826209226
"TIRAP" 226.059811365806 0.0765916677154863 0.228620139523946 0.335017150610495 0.737612148756721 0.980194046279081
"TIRAP-AS1" 70.7603804711502 -0.463767453858372 0.45914258090024 -1.01007284697722 0.312460390179726 0.834105607003195
"TJAP1" 1455.19760021175 0.213530575791279 0.10131974833315 2.10749216519141 0.0350749401137733 0.280121028548155
"TJP1" 514.554476507084 0.0481229759060898 0.846797719432898 0.0568293640874681 0.954681122570781 0.996035959224712
"TJP1_1" 4364.40108833971 0.186218821529987 0.0710556822662076 2.62074496494628 0.00877378706728072 0.109709250713784
"TJP1_2" 4364.40108833971 0.186218821529987 0.0710556822662076 2.62074496494628 0.00877378706728072 0.109709250713784
"TJP2" 3603.41974873214 0.249357679711391 0.0687754307725637 3.62567964911775 0.00028820245584393 0.00692927772159877
"TJP3" 8.90524472555173 0.388584930219807 1.14100596124272 0.340563453144961 0.733432246496293 0.97975228668662
"TK1" 4209.13641701499 0.155031059453599 0.094220224349893 1.64541169927468 0.099884938531376 0.504227104125334
"TK2" 345.41890290094 -0.371049772752559 0.201529241011411 -1.84117089356551 0.0655965192734431 0.400018672930444
"TKFC" 1434.84932350455 0.0864347396743975 0.107064698933125 0.807313153034568 0.419486087991703 0.893961343131313
"TKT" 86483.313906983 0.107177269075279 0.058664918454844 1.82693970942406 0.0677088348860641 0.407243767485639
"TKTL1" 0.525715909745093 0.207046731276345 4.97312396576782 0.0416331329565758 0.96679115985185 NA
"TKTL2" 0.481137677440906 -2.33904432397806 4.8921623602591 -0.478120747377276 0.632564265985691 NA
"TLCD1" 486.318849865814 0.35441409151642 0.167133363254149 2.12054663782171 0.0339599728210521 0.275198286463886
"TLCD2" 92.2328770068303 -0.0892062648037003 0.359993604858796 -0.247799581991715 0.804289478367344 0.990437437859283
"TLCD2_1" 92.2328770068303 -0.0892062648037003 0.359993604858796 -0.247799581991715 0.804289478367344 0.990437437859283
"TLCD3A" 1563.00819047923 0.20568532789179 0.0954186236528458 2.15560988010181 0.031114140419367 0.259680343732445
"TLCD3B" 11.4076996454273 -0.655273098363122 0.986928369514268 -0.663952034011977 0.506721011273141 0.927548153949763
"TLCD4" 1051.08220479113 -0.168761556837368 0.114467196236605 -1.47432244683041 0.140394794236338 0.596600312426902
"TLCD4-RWDD3" 47.1498620811186 -0.207313646798495 0.498930874590825 -0.41551577053337 0.677764372742125 0.97171332123596
"TLCD5" 141.327333489318 -0.088012797623099 0.283419570071418 -0.310538886220598 0.756151193116623 0.985168930389806
"TLDC2" 12.1522342403435 0.736885193934755 0.958541169012547 0.768756958758346 0.442037604511473 0.901004904152475
"TLE1" 1131.25501027051 0.316035117363862 0.123677101928001 2.55532440878056 0.0106088872065479 0.124987553530125
"TLE1-DT" 1.22213546900062 3.79533696184166 3.50973621597875 1.08137384928322 0.279530849316034 NA
"TLE2" 62.3642508753573 0.105395187884744 0.467354776028069 0.22551430581382 0.821579197553438 0.991362019186515
"TLE3" 4568.76712045188 0.104040814631501 0.0623003428451443 1.66998783441863 0.0949217706020728 0.489664535717342
"TLE4" 3383.37317137529 0.154449793085249 0.0752552587215853 2.05234551988788 0.0401360951161158 0.303997507464331
"TLE5" 8820.57515809907 0.145800915180141 0.072193804004649 2.01957657156772 0.043427327348656 0.319371915043583
"TLE6" 6.62406815735461 -0.461529053838804 1.27527721990585 -0.361904883608662 0.717423110382323 NA
"TLK1" 2015.28649721198 -0.0726345788648846 0.0858844547901802 -0.845724398464593 0.397706508943253 0.883598535402801
"TLK2" 2683.70480009427 -0.0729060913608688 0.076080309613614 -0.958278058161619 0.33792256503906 0.848495715361268
"TLL1" 2315.35001908435 0.338422857801398 0.0949924848443755 3.56262770003154 0.000367161206879034 0.0086186966654873
"TLL2" 8.92763876915896 -0.706219775045087 1.10400519206255 -0.639688816794146 0.522374927364211 0.934144670377959
"TLN1" 44983.362018004 0.167575754359482 0.0581790586614771 2.88034489066838 0.0039724036075208 0.0598151717020221
"TLN2" 3404.37936614274 -0.0445028931142776 0.0853231259197183 -0.521580669186347 0.601962325446387 0.956224290580209
"TLNRD1" 1162.77405447872 0.40585219397714 0.123396411187662 3.28901132594462 0.00100539977791658 0.0201695932601978
"TLR1" 23.8719724981636 0.264135700387119 0.751043407168921 0.351691657054532 0.725069518059156 0.978595641985807
"TLR10" 7.42099933083524 0.846456874192853 1.27317323718576 0.664840297824571 0.506152644872971 NA
"TLR2" 15.0901767800972 0.983920287404301 1.02300144207339 0.961797556619393 0.336151305660323 0.847451369026876
"TLR3" 121.291816258075 0.258122786194493 0.329494994019785 0.783389098102637 0.433398656123856 0.897993046040562
"TLR4" 1552.62508257242 0.242401772406958 0.110202999525114 2.19959323658624 0.0278357674759313 0.242807986018042
"TLR5" 4.60146337444012 0.491513572229414 1.57669939508599 0.311735752395977 0.7552413544658 NA
"TLR6" 468.035514415992 -0.111143269181523 0.162938015039823 -0.682119940852101 0.495163112484378 0.92198911586244
"TLR7" 2.36272375309918 4.73773737931776 2.70593936645148 1.75086605341447 0.0799689854022886 NA
"TLR8" 0.468494198987992 2.41974649039733 4.90257519476935 0.493566420557711 0.621612420600341 NA
"TLR8-AS1" 2.18966231456306 -0.268611907286504 2.11019485581937 -0.127292466165265 0.898708922931469 NA
"TLR9" 1.75888948437988 0.526178604542868 2.63673056684953 0.199557213451494 0.841826893334059 NA
"TLX2" 1.2007036965106 -3.65864535510017 3.54244147336364 -1.03280333143407 0.301695944398088 NA
"TLX3" 594.224302962813 0.124805247142633 0.159694063951693 0.781527152946559 0.434492513095284 0.898538212945216
"TM2D1" 466.862377715352 0.112981697060492 0.162680781573609 0.694499350000788 0.487369108306071 0.919895283898978
"TM2D2" 1516.528769953 0.107378252723759 0.103186211414679 1.0406259833713 0.298049167203918 0.82229222620232
"TM2D3" 733.455761321722 -0.0825774114096794 0.14165153272581 -0.582961651177622 0.559919116344865 0.946492749193483
"TM4SF1" 4007.95082430648 0.410528165694603 0.0666096706298741 6.16319164788789 7.12931345278028e-10 4.65308130386021e-08
"TM4SF1-AS1" 2.2405622860937 -0.213536965354963 2.05655865460064 -0.103832178516897 0.917302529714853 NA
"TM4SF18" 0.234247099493996 1.50751527634411 4.99035799891951 0.302085597199741 0.762586811629748 NA
"TM4SF18-AS1" 1.57607748068945 0.223990565233934 2.81137766786452 0.0796728834387 0.936497426756351 NA
"TM4SF19" 2.36775795184579 0.560123537770802 2.85450128481412 0.196224657788962 0.844434329084755 NA
"TM4SF19-AS1" 11.3874468872681 -0.642359806911169 1.05286335235033 -0.610107480213095 0.54179061185126 0.940143810233497
"TM4SF19-DYNLT2B" 5.85424660553258 -3.28244319475589 1.78378331839406 -1.84015802867305 0.0657450399288023 NA
"TM4SF20" 16.6263931832465 0.127051954974954 0.83010927055888 0.153054494728646 0.878355300917762 0.995544892111965
"TM4SF4" 0.474280813941532 0.0653241591525507 4.990275110933 0.013090292158329 0.989555756271523 NA
"TM4SF5" 3.77206153447896 -0.440791038859956 1.6609141161162 -0.265390627114833 0.790708555852472 NA
"TM6SF1" 2.48166624908707 -0.477123785601066 2.06522640226536 -0.231027351324633 0.817293553452141 NA
"TM6SF2" 0.240033714447536 -1.33713917079919 4.99740522803682 -0.267566689068454 0.789032874556612 NA
"TM7SF2" 58.8690750167586 -0.273547397938716 0.444351314645404 -0.615610641676641 0.538151526096589 0.938909900899486
"TM7SF3" 5139.97134176568 -0.0319607427853605 0.0764347352281574 -0.418144220555717 0.67584167530689 0.971442822464437
"TM9SF1" 1327.48910599107 0.0444779102314927 0.100578194916995 0.442222196055512 0.658328425816389 0.968596525395278
"TM9SF1_1" 1327.48910599107 0.0444779102314927 0.100578194916995 0.442222196055512 0.658328425816389 0.968596525395278
"TM9SF2" 7409.74655445355 -0.00249377791301155 0.0589225707255547 -0.0423229652458119 0.966241238067287 0.996316985728517
"TM9SF3" 7334.80423479768 -0.0489361830224074 0.0709657468963858 -0.689574691489644 0.490461687508636 0.920412231510689
"TM9SF4" 4517.92271965296 0.0163000085558048 0.0635571311768654 0.256462308068083 0.797593881173908 0.990390520497248
"TMA16" 1335.10491869761 -0.0698761251838484 0.104594478486345 -0.668067054734357 0.50409079054927 0.925891802873297
"TMA7" 4935.85233875426 0.113700731401341 0.0664997979307949 1.7097906300357 0.0873045963101863 0.468250276545388
"TMA7B" 152.694424952589 0.178308865634793 0.273442370400922 0.652089379467255 0.514343515004063 0.932694880287904
"TMBIM1" 2332.18017099468 0.253730271088855 0.0778324613241503 3.25995435287778 0.00111430145930043 0.0218328497892749
"TMBIM4" 562.965970488264 -0.0132057694090702 0.168366363878395 -0.0784347247565926 0.937482252241576 0.995544892111965
"TMBIM6" 28712.3690646262 0.0948880980120359 0.0453633334638831 2.09173556629349 0.0364621770698763 0.286974292478895
"TMC1" 3.33496696506933 0.382549671555456 1.86765403665362 0.204828980125726 0.837705744155928 NA
"TMC2" 3.46901949432078 0.494926982288472 1.71177677237023 0.289130563211911 0.772481465858563 NA
"TMC3" 3.12032897331259 1.18227000870905 1.93664018990559 0.610474787661346 0.541547339831349 NA
"TMC3-AS1" 2.58346619214836 -0.362293882135379 2.40159819853376 -0.150855327238573 0.880089840795633 NA
"TMC4_2" 2.18966231456306 -0.268611907286504 2.11019485581937 -0.127292466165265 0.898708922931469 NA
"TMC4_3" 2.18966231456306 -0.268611907286504 2.11019485581937 -0.127292466165265 0.898708922931469 NA
"TMC4_4" 2.18966231456306 -0.268611907286504 2.11019485581937 -0.127292466165265 0.898708922931469 NA
"TMC4_5" 2.18966231456306 -0.268611907286504 2.11019485581937 -0.127292466165265 0.898708922931469 NA
"TMC4_6" 2.18966231456306 -0.268611907286504 2.11019485581937 -0.127292466165265 0.898708922931469 NA
"TMC4_8" 2.18966231456306 -0.268611907286504 2.11019485581937 -0.127292466165265 0.898708922931469 NA
"TMC4_9" 2.18966231456306 -0.268611907286504 2.11019485581937 -0.127292466165265 0.898708922931469 NA
"TMC5" 47.1764455922407 -0.115812079496248 0.509567797011354 -0.227275114666768 0.820209822430157 0.991362019186515
"TMC6" 101.699199336109 0.423688235157051 0.358775846270825 1.18092742184552 0.237631556719659 0.760318655890542
"TMC7" 206.303535271116 -0.542583940993626 0.241875724447956 -2.24323438092843 0.0248817043198278 0.225252879922564
"TMC8" 1.28514379471126 0.731454290717483 2.671136023091 0.273836406830025 0.784210343985776 NA
"TMCC1" 722.016033583411 -0.496447674172161 0.143956452410138 -3.44859619600627 0.000563508710003373 0.0122871611383241
"TMCC1-DT" 143.892027079581 -0.35540418974311 0.290765146907155 -1.22230670877688 0.221591663203647 0.737964030586323
"TMCC2" 234.052269836779 -0.286643842444825 0.227819816250058 -1.25820416837753 0.208317927865113 0.715847393885828
"TMCC2-AS1" 1.03878834103727 3.5534194752725 3.67622891351803 0.966593636812455 0.333747216838665 NA
"TMCC3" 43.368586442835 -0.718299156005125 0.567266184949534 -1.26624709010114 0.205424633150731 0.711090931345453
"TMCO1" 5735.58026371079 0.0320744761043174 0.0570674384972006 0.562045133774328 0.574085268654165 0.949893928241232
"TMCO1-AS1" 18.4354302229501 -0.0501334093026472 0.765188846938004 -0.0655176947537359 0.947761818228084 0.996035959224712
"TMCO3" 3602.25687195903 0.048352421081438 0.0688540058507405 0.702245577203667 0.482526026620917 0.917821252986998
"TMCO4" 945.869674612248 -0.124447755451801 0.114077474155233 -1.09090560054351 0.275314422512865 0.799939739588816
"TMCO6" 523.428639985559 0.0318210249619731 0.18758142847251 0.169638461659526 0.865294472881492 0.994855154923364
"TMED1" 1622.7521619496 0.0827874584519793 0.0931145623293423 0.889092494030778 0.373953372537018 0.871355108435974
"TMED10" 6428.07173313931 0.0346426090247159 0.0725368937481725 0.477586056345137 0.63294485716216 0.9632633742358
"TMED10P1" 171.931829321867 0.149083353663177 0.276476703477784 0.53922573507231 0.589731104988847 0.954406935058631
"TMED11P" 11.349189605834 -0.056409658383294 1.01008903411504 -0.0558462239249196 0.955464311010034 0.996225112735754
"TMED2" 11169.7246596062 0.0406887021170207 0.0770565731607242 0.528036745575909 0.597473832213564 0.956224290580209
"TMED2-DT" 40.9205677491262 0.276157333804482 0.522407253294311 0.528624616260643 0.597065880432984 0.956224290580209
"TMED3" 6588.22905670092 0.110087351828471 0.058959669395963 1.86716365536488 0.061878737325099 0.388002377923917
"TMED4" 4482.25711923483 -0.0240701468636727 0.0658115032816581 -0.365743763072209 0.714556287052277 0.976724443818668
"TMED5" 3430.86112565581 -0.0463591048750466 0.0694415262599647 -0.667599163956944 0.504389491526975 0.926093460971299
"TMED6" 34.2877038607107 -0.596526230484173 0.619882041934357 -0.962322167976826 0.335887796857669 0.847451369026876
"TMED7" 5353.61682760792 -0.0136344402476968 0.0821430451022354 -0.165984110166933 0.868169454958106 0.994945703779804
"TMED7-TICAM2" 579.320967719507 -0.0264301080955184 0.14948399070847 -0.17680895439207 0.85965845528347 0.994563433481135
"TMED8" 2269.46702867988 0.00878337163548654 0.0808086968906422 0.108693395308342 0.913445680598323 0.995544892111965
"TMED9" 10865.0785337152 0.116158041914636 0.0559825982551869 2.07489551280114 0.037996219682579 0.295154390047344
"TMEFF1" 27.0555270891209 0.4203682173044 0.715931426759797 0.587162682893984 0.557094452298364 0.946169717477622
"TMEFF2" 29.5320514016686 0.306153092320255 0.61159001856714 0.500585495226891 0.616662872677704 0.95770228465098
"TMEM100" 0.525715909745093 0.207046731276345 4.97312396576782 0.0416331329565758 0.96679115985185 NA
"TMEM101" 1121.90488579393 -0.0606415834210648 0.106966751302655 -0.566919932432869 0.570768581265237 0.949454558911382
"TMEM102" 98.5916237044753 0.0449700028820496 0.343184852568523 0.131037260372879 0.895745832003099 0.995544892111965
"TMEM102_1" 98.5916237044753 0.0449700028820496 0.343184852568523 0.131037260372879 0.895745832003099 0.995544892111965
"TMEM104" 1531.12496514984 -0.0346704690041968 0.0998750822040054 -0.347138327589846 0.728487400487721 0.979051852430099
"TMEM105" 2.4175876748306 0.614728953879671 2.06646589523366 0.297478393085293 0.766101301587872 NA
"TMEM106A" 189.0209152151 -0.101023675732943 0.244648273382644 -0.412934349938927 0.679654713451767 0.97171332123596
"TMEM106B" 2441.09247371603 -0.170098631527513 0.0840973920876355 -2.02263860156636 0.0431104213209007 0.318124610198044
"TMEM106C" 7959.00590196116 0.0997167299992336 0.0526969277133535 1.89226837931892 0.0584552317403813 0.376181419717664
"TMEM107" 173.094479731542 -0.206623626077503 0.258590525081975 -0.799037884361777 0.424268445208353 0.895786021090729
"TMEM109" 7411.1871813192 0.124552284548692 0.0567795725127604 2.19361081876234 0.0282633999840964 0.245451587733303
"TMEM109-DT" 1.04511008026373 1.73411385289124 3.30896099803914 0.52406596932356 0.600232656930943 NA
"TMEM11" 2116.31977968286 0.154509299459492 0.0972558456581706 1.58868907481976 0.112130606692002 0.534156473946541
"TMEM11-DT" 41.1345618508251 0.0466790912793607 0.572806344012518 0.0814919243952028 0.935050746918808 0.995544892111965
"TMEM114" 1.24635217736062 -1.82926933748867 3.06880664686917 -0.596084911167312 0.551118503651084 NA
"TMEM115" 2162.67922792875 0.0819421570411819 0.0935581254951925 0.875842227572125 0.381115810134949 0.875229611426588
"TMEM116" 260.888759611718 -0.178762194845903 0.220500026969568 -0.810712802636413 0.417530619407265 0.89336276540813
"TMEM117" 152.840905793792 -0.116708942217824 0.275861884535451 -0.423070198386996 0.672244044922498 0.970895203980253
"TMEM119" 0.525715909745093 0.207046731276345 4.97312396576782 0.0416331329565758 0.96679115985185 NA
"TMEM120A" 545.545900678229 -0.00144094484542583 0.166788973382085 -0.008639329184699 0.993106898375838 0.998809130778735
"TMEM120B" 1704.89453433873 0.000268600511028205 0.0894012118803374 0.00300443926182705 0.997602807905557 0.999536751869748
"TMEM121" 7.39453414795495 -0.689002164018879 1.26095351733926 -0.546413610449927 0.584781656462396 NA
